Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
15.0,1999-11-10,Le Havre,Bordeaux,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-19,Metz,Montpellier,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-19,Bordeaux,Saint-Étienne,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-19,Paris S-G,Bastia,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-19,Strasbourg,Le Havre,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-19,Rennes,Troyes,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-20,Nantes,Nancy,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-20,Lyon,Lens,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-20,Monaco,Sedan,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,1999-11-20,Marseille,Auxerre,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-27,Rennes,Auxerre,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-27,Saint-Étienne,Strasbourg,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-27,Montpellier,Paris S-G,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-27,Troyes,Metz,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-27,Le Havre,Monaco,1,4,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-27,Nancy,Marseille,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-28,Bastia,Lyon,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-28,Lens,Bordeaux,3,3,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,1999-11-28,Sedan,Nantes,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-01,Monaco,Auxerre,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-03,Strasbourg,Bastia,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-03,Marseille,Le Havre,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-03,Bordeaux,Montpellier,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-03,Nancy,Sedan,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-03,Nantes,Saint-Étienne,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-03,Lyon,Troyes,1,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-05,Auxerre,Metz,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-05,Paris S-G,Rennes,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,1999-12-05,Monaco,Lens,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
